HUGO_SYMBOL	Entrez_Gene_Id	Bill_Tumor
TNFSF4	00000	0.58
TNFSF8	00000	0.65
TNFSF9	00000	0.22
TNIK	00000	2.3
TNIP1	00000	71.55
TNIP2	00000	16.82
TNIP3	00000	0.08
TNK1	00000	4.66
TNK2	00000	11.93
TNKS	00000	4.82
TNKS1BP1	00000	38.61
TNKS2	00000	9.38
TNMD	00000	1.01
TNN	00000	0.35
TNNC1	00000	8.04
TNNC2	00000	0.57
TNNI1	00000	2.1
TNNI2	00000	0.46
TNNI3	00000	0.1
TNNI3K	00000	1.97
TNNT1	00000	0.07
TNNT2	00000	13.18
TNNT3	00000	0.3
TNP1	00000	0
TNP2	00000	0
TNPO1	00000	19.05
TNPO2	00000	26.09
TNPO3	00000	10.15
TNR	00000	0.01
TNRC18	00000	39.39
TNRC6A	00000	21.14
TNRC6B	00000	6.64
TNRC6C	00000	4.24
TNS1	00000	90.76
TNS3	00000	44.26
TNS4	00000	1.55
TNXB	00000	11.52
TOB1	00000	48.91
TOB2	00000	22.03
TOE1	00000	4.26
TOLLIP	00000	37.12
TOM1	00000	26.98
TOM1L1	00000	33.87
TOM1L2	00000	32.06
TOMM20	00000	58.02
TOMM20L	00000	0.07
TOMM22	00000	30.79
TOMM34	00000	15.46
TOMM40	00000	20.21
TOMM40L	00000	7.77
TOMM5	00000	45.37
TOMM6	00000	115.84
TOMM7	00000	125.16
TOMM70A	00000	18.57
TONSL	00000	0.97
TOP1	00000	24.56
TOP1MT	00000	10.25
TOP2A	00000	0.31
TOP2B	00000	33.4
TOP3A	00000	8.42
TOP3B	00000	9.58
TOPBP1	00000	4.41
TOPORS	00000	7.48
TOR1A	00000	14.58
TOR1AIP1	00000	22.18
TOR1AIP2	00000	12.76
TOR1B	00000	8.6
TOR2A	00000	5.96
TOR3A	00000	9.09
TOR4A	00000	6.48
TOX	00000	3.89
TOX2	00000	1.43
TOX3	00000	6.65
TOX4	00000	21.51
TP53	00000	9.46
TP53AIP1	00000	0.34
TP53BP1	00000	11.82
TP53BP2	00000	8.5
TP53I11	00000	36.85
TP53I13	00000	26.39
TP53I3	00000	36.92
TP53INP1	00000	5.87
TP53INP2	00000	25.32
TP53RK	00000	3.98
TP53TG3	00000	0.01
TP53TG3B	00000	0
TP53TG3C	00000	0.05
TP53TG3D	00000	0.25
TP53TG5	00000	0.1
TP63	00000	0.28
TP73	00000	0.11
TPBG	00000	6.91
TPBGL	00000	0.17
TPCN1	00000	33.24
TPCN2	00000	5.92
TPD52	00000	50.77
TPD52L1	00000	71.57
TPD52L2	00000	35.5
TPD52L3	00000	0
TPGS1	00000	11.63
TPGS2	00000	38.67
TPH1	00000	0.24
TPH2	00000	0
TPI1	00000	329.36
TPK1	00000	3.04
TPM1	00000	159.16
TPM2	00000	105.72
TPM3	00000	84.15
TPM4	00000	162.37
TPMT	00000	23.67
TPO	00000	0
TPP1	00000	57.19
TPP2	00000	10.27
TPPP	00000	3.34
TPPP2	00000	0.76
TPPP3	00000	12.51
TPR	00000	15.04
TPRA1	00000	15.69
TPRG1	00000	0.35
TPRG1L	00000	36.12
TPRKB	00000	15.16
TPRN	00000	13.21
TPRX1	00000	0
TPRX2P	00000	0
TPRXL	00000	0.05
TPSAB1	00000	6.4
TPSD1	00000	0.17
TPSG1	00000	0.56
TPST1	00000	14.06
TPST2	00000	16.05
TPT1	00000	2056.97
TPTE	00000	0.03
TPTE2	00000	0.02
TPX2	00000	0.29
TRA2A	00000	39.75
TRA2B	00000	40.72
TRABD	00000	17.94
TRABD2A	00000	0.4
TRABD2B	00000	4.62
TRADD	00000	11.63
TRAF1	00000	3.61
TRAF2	00000	5.39
TRAF3	00000	2.66
TRAF3IP1	00000	9.52
TRAF3IP2	00000	9.98
TRAF3IP3	00000	2.99
TRAF4	00000	22.75
TRAF5	00000	4.2
TRAF6	00000	3.23
TRAF7	00000	15.96
TRAFD1	00000	12.05
TRAIP	00000	0.76
TRAK1	00000	17.41
TRAK2	00000	13.22
TRAM1	00000	64.64
TRAM1L1	00000	5.52
TRAM2	00000	6.15
TRANK1	00000	3
TRAP1	00000	36.67
TRAPPC1	00000	80.99
TRAPPC10	00000	11.85
TRAPPC11	00000	8.12
TRAPPC12	00000	27.65
TRAPPC13	00000	8.86
TRAPPC2	00000	5.55
TRAPPC2L	00000	29.54
TRAPPC2P1	00000	6.67
TRAPPC3	00000	40.25
TRAPPC3L	00000	0.23
TRAPPC4	00000	46.7
TRAPPC5	00000	48.14
TRAPPC6A	00000	29.08
TRAPPC6B	00000	10.08
TRAPPC8	00000	12.13
TRAPPC9	00000	9.5
TRAT1	00000	0.16
TRDMT1	00000	2.02
TRDN	00000	0.08
TREH	00000	6.34
TREM1	00000	0.44
TREM2	00000	1.55
TREML1	00000	0.11
TREML2	00000	0.02
TREML4	00000	0
TRERF1	00000	3.1
TREX1	00000	9.46
TREX2	00000	0.93
TRH	00000	0.01
TRHDE	00000	3.58
TRIAP1	00000	8.82
TRIB1	00000	15.67
TRIB2	00000	27.6
TRIB3	00000	1.79
TRIM10	00000	1.1
TRIM11	00000	6.93
TRIM13	00000	8.86
TRIM14	00000	3.9
TRIM15	00000	1.72
TRIM16	00000	4.63
TRIM16L	00000	3.89
TRIM17	00000	0.81
TRIM2	00000	35.56
TRIM21	00000	7.17
TRIM22	00000	14.02
TRIM23	00000	3.23
TRIM24	00000	5.16
TRIM25	00000	7.12
TRIM26	00000	20.19
TRIM27	00000	14.42
TRIM28	00000	119.36
TRIM29	00000	3.58
TRIM3	00000	8.77
TRIM31	00000	0.04
TRIM32	00000	4.02
TRIM33	00000	11.13
TRIM34	00000	3.28
TRIM35	00000	4.57
TRIM36	00000	0.21
TRIM37	00000	7.05
TRIM38	00000	9.21
TRIM39	00000	7.14
TRIM39-RPP21	00000	0.03
TRIM4	00000	12
TRIM40	00000	0.05
TRIM41	00000	14.99
TRIM42	00000	0.01
TRIM44	00000	26.79
TRIM45	00000	3.09
TRIM46	00000	0.5
TRIM47	00000	14.72
TRIM49	00000	0
TRIM5	00000	8.48
TRIM50	00000	1.35
TRIM52	00000	8.25
TRIM54	00000	0.49
TRIM55	00000	2.49
TRIM56	00000	13.61
TRIM58	00000	0.29
TRIM59	00000	1.17
TRIM6	00000	5.51
TRIM6-TRIM34	00000	0.27
TRIM61	00000	0.31
TRIM62	00000	2.77
TRIM63	00000	0.34
TRIM65	00000	7.26
TRIM66	00000	2.53
TRIM67	00000	0.01
TRIM68	00000	8.16
TRIM69	00000	12.89
TRIM7	00000	1.29
TRIM71	00000	0.35
TRIM72	00000	0.02
TRIM73	00000	1.47
TRIM74	00000	0.7
TRIM8	00000	79.91
TRIM9	00000	0.48
TRIML1	00000	0
TRIML2	00000	0
TRIO	00000	12.7
TRIOBP	00000	22.79
TRIP10	00000	52.5
TRIP11	00000	7.53
TRIP12	00000	25.69
TRIP13	00000	0.6
TRIP4	00000	12.51
TRIP6	00000	59.16
TRIQK	00000	10.6
TRIT1	00000	7.9
TRMT1	00000	15.51
TRMT10A	00000	3.37
TRMT10B	00000	5.9
TRMT10C	00000	8.58
TRMT11	00000	5.6
TRMT112	00000	111.12
TRMT12	00000	5.06
TRMT13	00000	4.4
TRMT1L	00000	7.48
TRMT2A	00000	28.58
TRMT2B	00000	7.49
TRMT44	00000	5.68
TRMT5	00000	3.44
TRMT6	00000	8.96
TRMT61A	00000	5.67
TRMT61B	00000	7.82
TRMU	00000	15.78
TRNAU1AP	00000	8.3
TRNP1	00000	12.23
TRNT1	00000	9.55
TRO	00000	7.53
TROAP	00000	0.26
TROVE2	00000	6.85
TRPA1	00000	0.17
TRPC1	00000	3.41
TRPC3	00000	0.09
TRPC4	00000	0.9
TRPC4AP	00000	19.44
TRPC6	00000	0.96
TRPC7	00000	2.64
TRPM1	00000	0.16
TRPM2	00000	0.65
TRPM3	00000	6.19
TRPM4	00000	17.33
TRPM5	00000	0.54
TRPM6	00000	0.56
TRPM7	00000	12.61
TRPM8	00000	0.03
TRPS1	00000	3.8
TRPT1	00000	28.19
TRPV1	00000	1.12
TRPV2	00000	1.95
TRPV3	00000	0.19
TRPV4	00000	11.41
TRPV5	00000	0.27
TRPV6	00000	5.14
TRRAP	00000	5.86
TRUB1	00000	7.79
TRUB2	00000	17.34
TSACC	00000	0.39
TSC1	00000	8.07
TSC2	00000	37.56
TSC22D1	00000	189.1
TSC22D2	00000	8.86
TSC22D3	00000	59.38
TSC22D4	00000	52.39
TSEN15	00000	9
TSEN2	00000	6.42
TSEN34	00000	28.3
TSEN54	00000	15.27
TSFM	00000	17.47
TSG101	00000	62.8
TSGA10	00000	6.21
TSHB	00000	0
TSHR	00000	0.25
TSHZ1	00000	10.98
TSHZ2	00000	2.07
TSHZ3	00000	2.27
TSKS	00000	0.14
TSKU	00000	12.59
TSLP	00000	0.6
TSN	00000	20.73
TSNARE1	00000	8.74
TSNAX	00000	17.97
TSNAX-DISC1	00000	0.02
TSNAXIP1	00000	2.5
TSPAN1	00000	130.26
TSPAN11	00000	0.78
TSPAN12	00000	56.41
TSPAN13	00000	3.76
TSPAN14	00000	31.79
TSPAN15	00000	25.79
TSPAN16	00000	0.04
TSPAN17	00000	13.76
TSPAN18	00000	10.71
TSPAN19	00000	0.2
TSPAN2	00000	3.91
TSPAN3	00000	122.54
TSPAN31	00000	32.2
TSPAN32	00000	0.6
TSPAN33	00000	68.26
TSPAN4	00000	31.26
TSPAN5	00000	4.82
TSPAN6	00000	41.03
TSPAN7	00000	41
TSPAN8	00000	40.67
TSPAN9	00000	31.11
TSPEAR	00000	0.03
TSPO	00000	41.25
TSPO2	00000	0.06
TSPY1	00000	0
TSPY10	00000	0
TSPY2	00000	0.02
TSPY3	00000	0
TSPY4	00000	0.03
TSPY6P	00000	0
TSPY8	00000	0
TSPYL1	00000	61.8
TSPYL2	00000	24.18
TSPYL4	00000	14.01
TSPYL5	00000	8.89
TSR1	00000	7.91
TSR2	00000	38.4
TSR3	00000	36.87
TSSC1	00000	12.84
TSSC4	00000	16.18
TSSK1B	00000	0.01
TSSK2	00000	0
TSSK3	00000	1.43
TSSK4	00000	1.39
TSSK6	00000	1.77
TST	00000	42.8
TSTA3	00000	22.16
TSTD1	00000	75.94
TSTD2	00000	5.62
TTBK1	00000	0.28
TTBK2	00000	3.5
TTC1	00000	27.5
TTC12	00000	6.37
TTC13	00000	3.36
TTC14	00000	12.16
TTC16	00000	0.21
TTC17	00000	20.94
TTC18	00000	4.9
TTC19	00000	22.04
TTC21A	00000	3.9
TTC21B	00000	5.04
TTC22	00000	6.01
TTC23	00000	7.91
TTC23L	00000	0.66
TTC24	00000	0.03
TTC26	00000	2.74
TTC27	00000	3.97
TTC28	00000	5.1
TTC29	00000	0.07
TTC3	00000	37.62
TTC30A	00000	3.96
TTC30B	00000	2.98
TTC31	00000	10.52
TTC32	00000	10.54
TTC33	00000	6.58
TTC34	00000	0.76
TTC36	00000	6.12
TTC37	00000	15.35
TTC38	00000	30.22
TTC39A	00000	6.44
TTC39B	00000	3.25
TTC39C	00000	1.72
TTC4	00000	9.1
TTC40	00000	2.21
TTC5	00000	5.21
TTC6	00000	0.08
TTC7A	00000	5.3
TTC7B	00000	14.28
TTC8	00000	7.7
TTC9	00000	2.93
TTC9B	00000	0.11
TTC9C	00000	17.1
TTF1	00000	6.78
TTF2	00000	2.47
TTI1	00000	5.02
TTI2	00000	4.3
TTK	00000	0.13
TTL	00000	6.72
TTLL1	00000	4.56
TTLL10	00000	0.3
TTLL11	00000	2.73
TTLL12	00000	7.63
TTLL13	00000	0.03
TTLL2	00000	0.16
TTLL3	00000	18.73
TTLL4	00000	6.45
TTLL5	00000	7.28
TTLL6	00000	0.85
TTLL7	00000	1
TTLL8	00000	0
TTLL9	00000	0.38
TTN	00000	0.07
TTPA	00000	0.34
TTPAL	00000	3.18
TTR	00000	1.59
TTYH1	00000	0.61
TTYH2	00000	1.69
TTYH3	00000	20.6
TUB	00000	5.44
TUBA1A	00000	47.39
TUBA1B	00000	136.11
TUBA1C	00000	44.81
TUBA3C	00000	0
TUBA3D	00000	0.05
TUBA3E	00000	0.01
TUBA4A	00000	36.04
TUBA8	00000	1.02
TUBAL3	00000	1.16
TUBB	00000	111.62
TUBB1	00000	0.1
TUBB2A	00000	20.5
TUBB2B	00000	7.26
TUBB3	00000	0
TUBB4A	00000	1.18
TUBB4B	00000	85.53
TUBB6	00000	26.17
TUBB8	00000	0.12
TUBD1	00000	4.11
TUBE1	00000	8.58
TUBG1	00000	15.99
TUBG2	00000	17.4
TUBGCP2	00000	28.6
TUBGCP3	00000	6.16
TUBGCP4	00000	8.03
TUBGCP5	00000	4.41
TUBGCP6	00000	17.02
TUFM	00000	96.2
TUFT1	00000	8.02
TULP1	00000	0.29
TULP2	00000	0.1
TULP3	00000	10.73
TULP4	00000	3.15
TUSC1	00000	10.62
TUSC2	00000	20.84
TUSC3	00000	23.71
TUSC5	00000	0.15
TUT1	00000	9.85
TVP23A	00000	0.78
TVP23B	00000	18.37
TVP23C	00000	3.26
TVP23C-CDRT4	00000	0.53
TWF1	00000	23.87
TWF2	00000	14.24
TWIST1	00000	0.73
TWIST2	00000	0.56
TWISTNB	00000	5.55
TWSG1	00000	24.46
TXK	00000	1.77
TXLNA	00000	12.75
TXLNB	00000	0.13
TXLNG	00000	4.45
TXN	00000	79.18
TXN2	00000	58.84
TXNDC11	00000	29.75
TXNDC12	00000	18.31
TXNDC15	00000	33.33
TXNDC16	00000	3.16
TXNDC17	00000	51.53
TXNDC2	00000	0.03
TXNDC5	00000	34.82
TXNDC9	00000	13.73
TXNIP	00000	454.48
TXNL1	00000	31.4
TXNL4A	00000	48.68
TXNL4B	00000	3.4
TXNRD1	00000	17.66
TXNRD2	00000	15.77
TXNRD3	00000	3.45
TXNRD3NB	00000	0.04
TYK2	00000	64
TYMP	00000	9.61
TYMS	00000	4.45
TYR	00000	0.02
TYRO3	00000	6.15
TYROBP	00000	20.17
TYRP1	00000	5.55
TYSND1	00000	5.41
TYW1	00000	8.31
TYW3	00000	8.4
TYW5	00000	2.41
U2AF1	00000	48.17
U2AF1L4	00000	17.68
U2AF2	00000	73.95
U2SURP	00000	19.51
UACA	00000	34.51
UAP1	00000	13.9
UAP1L1	00000	8.46
UBA1	00000	77.93
UBA2	00000	28.5
UBA3	00000	21.85
UBA5	00000	19.57
UBA52	00000	355.57
UBA6	00000	3.82
UBA7	00000	29.85
UBAC1	00000	20.05
UBAC2	00000	38.43
UBALD1	00000	23.23
UBALD2	00000	21.78
UBAP1	00000	20.45
UBAP1L	00000	1.42
UBAP2	00000	8.54
UBAP2L	00000	48.42
UBASH3A	00000	0.29
UBASH3B	00000	1.17
UBB	00000	825.28
UBBP4	00000	0.62
UBC	00000	467.01
UBD	00000	5.78
UBE2A	00000	27.57
UBE2B	00000	38.82
UBE2C	00000	0.34
UBE2D1	00000	5.07
UBE2D2	00000	30.62
UBE2D3	00000	110.18
UBE2D4	00000	12.44
UBE2E1	00000	40.98
UBE2E2	00000	15.35
UBE2E3	00000	42.2
UBE2F	00000	16.37
UBE2F-SCLY	00000	0.04
UBE2G1	00000	19.63
UBE2G2	00000	34.02
UBE2H	00000	32.13
UBE2I	00000	35.81
UBE2J1	00000	15.55
UBE2J2	00000	24.14
UBE2K	00000	19.69
UBE2L3	00000	38.56
UBE2L6	00000	34.54
UBE2M	00000	37.93
UBE2N	00000	34.51
UBE2NL	00000	0
UBE2O	00000	6.69
UBE2Q1	00000	36.13
UBE2Q2	00000	10.45
UBE2QL1	00000	3.11
UBE2R2	00000	16.49
UBE2S	00000	17.11
UBE2T	00000	1.35
UBE2U	00000	0.1
UBE2V1	00000	58.34
UBE2V2	00000	20.87
UBE2W	00000	9.03
UBE2Z	00000	30.46
UBE3A	00000	19.55
UBE3B	00000	12.97
UBE3C	00000	16.67
UBE3D	00000	1.68
UBE4A	00000	8.8
UBE4B	00000	13.42
UBFD1	00000	16.84
UBIAD1	00000	7.15
UBL3	00000	16.95
UBL4A	00000	17.71
UBL4B	00000	0.01
UBL5	00000	195.48
UBL7	00000	19.06
UBLCP1	00000	9.53
UBN1	00000	10.11
UBN2	00000	2.58
UBOX5	00000	3.55
UBP1	00000	13.97
UBQLN1	00000	28.87
UBQLN2	00000	14.25
UBQLN3	00000	0.01
UBQLN4	00000	15.15
UBQLNL	00000	0.2
UBR1	00000	5.82
UBR2	00000	6.87
UBR3	00000	10.91
UBR4	00000	54.78
UBR5	00000	18.97
UBR7	00000	11.09
UBTD1	00000	20.61
UBTD2	00000	8.45
UBTF	00000	36.67
UBXN1	00000	65.58
UBXN10	00000	2.16
UBXN11	00000	18.28
UBXN2A	00000	4.96
UBXN2B	00000	10.98
UBXN4	00000	36.56
UBXN6	00000	73.24
UBXN7	00000	6.01
UCHL1	00000	34.22
UCHL3	00000	12.96
UCHL5	00000	10.64
UCK1	00000	20
UCK2	00000	4.11
UCKL1	00000	24.48
UCN	00000	0.66
UCN2	00000	0.17
UCN3	00000	0.42
UCP1	00000	0
UCP2	00000	74.43
UCP3	00000	0.69
UEVLD	00000	8.05
UFC1	00000	60.68
UFD1L	00000	19.03
UFL1	00000	9.28
UFM1	00000	25.34
UFSP1	00000	1.04
UFSP2	00000	25.77
UGCG	00000	8.84
UGDH	00000	14.02
UGGT1	00000	8.62
UGGT2	00000	6.03
UGP2	00000	44.68
UGT1A1	00000	0
UGT1A10	00000	0.25
UGT1A3	00000	0
UGT1A4	00000	0.3
UGT1A5	00000	0.01
UGT1A6	00000	9.59
UGT1A7	00000	0.58
UGT1A8	00000	51.58
UGT1A9	00000	21.45
UGT2A2	00000	2.73
UGT2A3	00000	10.91
UGT2B10	00000	0
UGT2B11	00000	0.13
UGT2B15	00000	0
UGT2B17	00000	0.04
UGT2B28	00000	0
UGT2B4	00000	0
UGT2B7	00000	241.52
UGT3A1	00000	14.09
UGT3A2	00000	0.98
UGT8	00000	22.45
UHMK1	00000	15.61
UHRF1BP1	00000	2.1
UHRF1BP1L	00000	5.78
UHRF2	00000	8.96
UIMC1	00000	9.26
ULBP1	00000	0.09
ULBP2	00000	0.29
ULBP3	00000	0.94
ULK1	00000	17.71
ULK2	00000	4.95
ULK3	00000	31.58
ULK4	00000	2.16
UMOD	00000	3331.2
UMODL1	00000	0.27
UMPS	00000	7.97
UNC119	00000	17.69
UNC119B	00000	20.52
UNC13A	00000	0.13
UNC13B	00000	12.4
UNC13C	00000	0.29
UNC13D	00000	2.81
UNC45A	00000	33.73
UNC45B	00000	0.14
UNC50	00000	28.72
UNC5A	00000	0.06
UNC5B	00000	4.26
UNC5C	00000	1.21
UNC5CL	00000	5.85
UNC5D	00000	0.94
UNC79	00000	0.08
UNC80	00000	0.05
UNC93A	00000	2.34
UNC93B1	00000	12.37
UNCX	00000	4.49
UNG	00000	18.48
UNK	00000	14.53
UNKL	00000	8.89
UPB1	00000	11.45
UPF1	00000	36.28
UPF2	00000	9.77
UPF3A	00000	35.81
UPF3B	00000	8.09
UPK1A	00000	3.37
UPK1B	00000	3.06
UPK2	00000	1.37
UPK3A	00000	0.26
UPK3B	00000	0.37
UPK3BL	00000	27.28
UPP1	00000	8.77
UPP2	00000	6.44
UPRT	00000	6.39
UQCC1	00000	18.91
UQCC2	00000	30.8
UQCR10	00000	79.06
UQCR11	00000	73.96
UQCRB	00000	192.66
UQCRC1	00000	150.96
UQCRC2	00000	83.4
UQCRFS1	00000	65.56
UQCRH	00000	146.41
UQCRQ	00000	132.24
URAD	00000	0.02
URB1	00000	2.33
URB2	00000	1.12
URGCP	00000	15.29
URGCP-MRPS24	00000	0.53
URI1	00000	23.16
URM1	00000	28.56
UROC1	00000	0.01
UROD	00000	50.5
UROS	00000	23.05
USB1	00000	14.17
USE1	00000	16.67
USF1	00000	21.61
USF2	00000	76.27
USH1C	00000	24.61
USH1G	00000	0.09
USH2A	00000	0.02
USHBP1	00000	4.5
USMG5	00000	245.82
USO1	00000	39.77
USP1	00000	8.75
USP10	00000	20.69
USP11	00000	45.7
USP12	00000	11.35
USP13	00000	2.13
USP14	00000	12.11
USP15	00000	14.21
USP16	00000	13.63
USP18	00000	2.86
USP19	00000	22.23
USP2	00000	15.51
USP20	00000	11.82
USP21	00000	13.86
USP22	00000	38.84
USP24	00000	12.8
USP25	00000	13.27
USP27X	00000	2.31
USP28	00000	7.03
USP3	00000	12.43
USP30	00000	6.61
USP31	00000	2.1
USP32	00000	8.2
USP33	00000	19.26
USP34	00000	27.05
USP35	00000	2.88
USP36	00000	12.93
USP37	00000	1.45
USP38	00000	4.47
USP39	00000	17.12
USP4	00000	17.56
USP40	00000	13.6
USP41	00000	1.13
USP42	00000	3.89
USP43	00000	1.96
USP44	00000	1.76
USP45	00000	3.92
USP46	00000	6.17
USP47	00000	19.09
USP48	00000	13.41
USP49	00000	1.37
USP5	00000	22.05
USP50	00000	0.05
USP51	00000	2.65
USP53	00000	15.67
USP54	00000	8.35
USP6	00000	0.17
USP6NL	00000	4.04
USP7	00000	26.59
USP8	00000	18.13
USP9X	00000	16.82
USP9Y	00000	8.98
USPL1	00000	5.53
UST	00000	4.62
UTF1	00000	0.05
UTP11L	00000	12.3
UTP14A	00000	5.06
UTP14C	00000	10.42
UTP15	00000	2.69
UTP18	00000	11.04
UTP20	00000	1.92
UTP23	00000	5.54
UTP3	00000	12.22
UTP6	00000	14.59
UTRN	00000	31.28
UTS2	00000	0.05
UTS2B	00000	0.13
UTS2R	00000	0.94
UTY	00000	3.83
UVRAG	00000	6.69
UVSSA	00000	3.28
UXS1	00000	63.57
UXT	00000	40.7
VAC14	00000	16.62
VAMP1	00000	5.27
VAMP2	00000	93.81
VAMP3	00000	44.85
VAMP4	00000	5.83
VAMP5	00000	30.59
VAMP7	00000	8.81
VAMP8	00000	137.22
VANGL1	00000	3.79
VANGL2	00000	2.75
VAPA	00000	90.66
VAPB	00000	24.49
VARS	00000	14.98
VARS2	00000	13.24
VASH1	00000	4.81
VASH2	00000	0.33
VASN	00000	31.78
VASP	00000	35.77
VAT1	00000	66.14
VAT1L	00000	6.9
VAV1	00000	0.77
VAV2	00000	15.05
VAV3	00000	43.75
VAX1	00000	0
VAX2	00000	0.23
VBP1	00000	17.45
VCAM1	00000	21.02
VCAN	00000	8.19
VCL	00000	40.76
VCP	00000	70.33
VCPIP1	00000	2.47
VCPKMT	00000	3.36
VCX	00000	0.06
VCX3A	00000	0.01
VCX3B	00000	0.05
VCY	00000	0.01
VCY1B	00000	0.01
VDAC1	00000	86.54
VDAC2	00000	78.21
VDAC3	00000	61.44
VDR	00000	13.59
VEGFA	00000	74.79
VEGFB	00000	65.86
VEGFC	00000	2.83
VENTX	00000	0.86
VEPH1	00000	18.57
VEZF1	00000	26.45
VEZT	00000	16.62
VGF	00000	0.06
VGLL1	00000	8.61
VGLL2	00000	0
VGLL3	00000	2.24
VGLL4	00000	34.6
VHL	00000	14.54
VHLL	00000	0.02
VIL1	00000	6.35
VILL	00000	4.05
VIM	00000	288.54
VIMP	00000	28.59
VIP	00000	0.52
VIPAS39	00000	6.34
VIPR1	00000	2.08
VIPR2	00000	1.52
VIT	00000	0.18
VKORC1	00000	62.86
VKORC1L1	00000	6.57
VLDLR	00000	11.19
VMA21	00000	11.01
VMAC	00000	3.42
VMO1	00000	4.8
VMP1	00000	46.4
VN1R1	00000	0.95
VN1R2	00000	0.01
VNN1	00000	5.84
VNN2	00000	1.13
VNN3	00000	0.02
VOPP1	00000	32.5
VPRBP	00000	10.42
VPREB1	00000	0
VPREB3	00000	0.21
VPS11	00000	19.42
VPS13A	00000	9.09
VPS13B	00000	4.91
VPS13C	00000	19.54
VPS13D	00000	17.78
VPS16	00000	11.68
VPS18	00000	8.07
VPS25	00000	40.09
VPS26A	00000	22.52
VPS26B	00000	15.76
VPS28	00000	85.26
VPS29	00000	68.38
VPS33A	00000	5.62
VPS33B	00000	4.94
VPS35	00000	25.86
VPS36	00000	17.78
VPS37A	00000	12.35
VPS37B	00000	13.5
VPS37C	00000	10.75
VPS37D	00000	9.35
VPS39	00000	21.24
VPS41	00000	15.26
VPS45	00000	18.04
VPS4A	00000	47.02
VPS4B	00000	15.08
VPS51	00000	77.71
VPS52	00000	31.37
VPS53	00000	6.23
VPS54	00000	8.52
VPS72	00000	19.91
VPS8	00000	8.49
VPS9D1	00000	9.14
VRK1	00000	4.1
VRK2	00000	5.18
VRK3	00000	17.66
VRTN	00000	0
VSIG1	00000	0.05
VSIG10	00000	12.94
VSIG10L	00000	0.84
VSIG2	00000	2.83
VSIG4	00000	4.21
VSIG8	00000	0.78
VSNL1	00000	1
VSTM1	00000	0.02
VSTM2A	00000	0.01
VSTM2B	00000	0.07
VSTM2L	00000	0.36
VSTM4	00000	6.5
VSTM5	00000	0.48
VSX1	00000	0.03
VTA1	00000	12.8
VTCN1	00000	6.89
VTI1A	00000	7.51
VTI1B	00000	47.39
VWA1	00000	35.2
VWA2	00000	0.96
VWA3A	00000	0.24
VWA3B	00000	0.43
VWA5A	00000	10.52
VWA5B1	00000	0.7
VWA5B2	00000	0.18
VWA7	00000	6.34
VWA8	00000	7.54
VWA9	00000	13.36
VWC2	00000	0.16
VWC2L	00000	0.02
VWCE	00000	1.2
VWDE	00000	0.18
VWF	00000	6.35
WAC	00000	40.15
WAPAL	00000	10.6
WARS	00000	50.05
WARS2	00000	5.91
WAS	00000	3.17
WASF1	00000	3.18
WASF2	00000	30.61
WASF3	00000	6.24
WASH4P	00000	10.63
WASL	00000	24.41
WBP1	00000	62.18
WBP11	00000	24.36
WBP1L	00000	12.83
WBP2	00000	86.31
WBP2NL	00000	0.71
WBP4	00000	8.95
WBP5	00000	67.26
WBSCR16	00000	25.13
WBSCR17	00000	1.36
WBSCR22	00000	34.67
WBSCR27	00000	5.86
WBSCR28	00000	0.02
WDFY1	00000	11.6
WDFY2	00000	5.28
WDFY3	00000	18.47
WDFY4	00000	0.72
WDHD1	00000	0.66
WDPCP	00000	2.04
WDR1	00000	105.21
WDR11	00000	16.98
WDR12	00000	11.2
WDR13	00000	53.33
WDR16	00000	0.42
WDR17	00000	1.35
WDR18	00000	20.92
WDR19	00000	12.22
WDR20	00000	10.47
WDR24	00000	5.41
WDR25	00000	4.09
WDR26	00000	17.93
WDR27	00000	8.8
WDR3	00000	3.43
WDR31	00000	3.15
WDR33	00000	10.59
WDR34	00000	41.57
WDR35	00000	4.73
WDR36	00000	3.66
WDR37	00000	4.79
WDR38	00000	0.02
WDR4	00000	2.94
WDR41	00000	9.69
WDR43	00000	5.2
WDR44	00000	3.23
WDR45	00000	30.9
WDR45B	00000	35.57
WDR46	00000	16.88
WDR47	00000	3.57
WDR48	00000	18.12
WDR49	00000	0.08
WDR5	00000	10.18
WDR52	00000	3.11
WDR53	00000	4.46
WDR54	00000	11.65
WDR55	00000	10.18
WDR59	00000	21.09
WDR5B	00000	2.75
WDR6	00000	60.49
WDR60	00000	10.78
WDR61	00000	25.65
WDR62	00000	0.18
WDR63	00000	0.32
WDR64	00000	0.04
WDR65	00000	1.22
WDR66	00000	3.93
WDR7	00000	3.71
WDR70	00000	13.17
WDR72	00000	22.59
WDR73	00000	14.85
WDR74	00000	19.88
WDR75	00000	7.31
WDR76	00000	1.03
WDR77	00000	8.32
WDR78	00000	4.1
WDR81	00000	10.54
WDR82	00000	18.76
WDR83	00000	9.95
WDR83OS	00000	110.15
WDR86	00000	5.24
WDR87	00000	0.01
WDR88	00000	0.18
WDR89	00000	5.15
WDR90	00000	14.34
WDR91	00000	18.35
WDR92	00000	5.3
WDR93	00000	0.67
WDR96	00000	2.19
WDSUB1	00000	10.78
WDTC1	00000	25
WDYHV1	00000	7.44
WEE1	00000	10.55
WEE2	00000	0.1
WFDC1	00000	7.65
WFDC10A	00000	0
